,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ZNF529-AS1,54.976153898096854,0.1708547478668956,0.3801897607728512,0.44939334378595946,0.6531479321070679,0.7705443142432067
ZNF530,120.26973207888274,0.07641012964227184,0.2859394131183921,0.2672248949837304,0.7892960094628978,0.8661358485516181
ZNF532,55.28519159120843,1.8221967280074822,0.5744777524088723,3.1719187041913024,0.0015143539267113034,0.00733561792141342
ZNF540,112.54938521891884,-1.362489549990541,0.46703336194449085,-2.917328099041626,0.003530441901412508,0.014713614870071914
ZNF542P,211.27347007825742,-0.3535309604896206,0.2461347944392766,-1.4363306955239907,0.15090826354065168,0.27948430131069607
ZNF543,457.55422966851586,-0.40338620442758516,0.25363903107533486,-1.590394832835381,0.1117458343284931,0.2245417112238752
ZNF544,360.43149182622756,-0.22533576289280474,0.2158844129331319,-1.0437796774267363,0.2965873361521558,0.4533926797477268
ZNF546,105.01428138316203,-0.15458167013070143,0.3020751231720448,-0.5117325402617166,0.608838208927468,0.7361035539761381
ZNF547,30.003413121033997,0.18190498550489367,0.6044746357431416,0.30093071693779094,0.763467326627241,0.8494164081122713
ZNF548,591.8595095301372,-0.43594962988801284,0.27192825609217813,-1.6031788536908604,0.10889517272394564,0.22025097254831333
ZNF549,379.4675549897708,-0.30519321078935013,0.21678823543139938,-1.4077941553517819,0.15919203154112194,0.29072613967822725
ZNF550,322.6773599424901,0.02173991853410438,0.2797935854566312,0.07769984611557197,0.9380668165195787,0.9636688628939905
ZNF551,966.6126307386813,-0.5038802357204116,0.25085428010111804,-2.0086571196524936,0.04457350918629447,0.1122470504313665
ZNF552,214.69321813373745,-0.7773915326533107,0.24643136117439132,-3.1545965941533574,0.001607201649815263,0.0076969361710562175
ZNF554,64.06013712939888,0.30670520645124455,0.3300037091041494,0.9293992703410743,0.352682205817205,0.5094277670981419
ZNF555,105.88371359879112,0.3166133930809437,0.3797145707890868,0.8338194460723163,0.4043827355372279,0.5596686910669008
ZNF557,582.5455916992767,-0.6107467739837376,0.1852240178331049,-3.297341139279505,0.0009760487201210495,0.005067416912521494
ZNF558,206.0279777795522,-0.5192624136877392,0.3058854974325436,-1.6975712089856474,0.08958872063052041,0.1904454074201597
ZNF559,297.93537939530387,-0.6970244638153364,0.23636272792161492,-2.948960988665231,0.0031884422115121226,0.013526585632795105
ZNF559-ZNF177,2.7055988152562347,-2.298785431583346,2.210819303988527,-1.0397889268635023,0.29843797474003897,
ZNF561,482.928243257057,-0.2988896789885121,0.23149645878465164,-1.291119875257153,0.19666211317986393,0.3391933075726213
ZNF561-AS1,38.910156446068825,-0.7022157211173662,0.49307250983249823,-1.4241631952994418,0.15439923626872962,0.28449068848909154
ZNF562,706.525778061265,-0.32943675677084855,0.14531278890377108,-2.2670871521776923,0.023384902270642747,0.06809581354352161
ZNF563,71.84153582817746,-0.9987199861146393,0.5152372874200429,-1.938369001039401,0.05257821956979466,0.1270123820812574
ZNF564,38.27245428648297,-1.2630956069510089,0.5264425707082718,-2.399303698505327,0.016426284609430783,0.05146949021281614
ZNF565,79.59689525709942,-0.8199336636990524,0.4181171965744639,-1.9610139702853089,0.04987739324378059,0.12212760327115543
ZNF566,174.14957449201262,-0.5481501635913822,0.25932114356076597,-2.1137889339244555,0.03453329854447232,0.09271084789368433
ZNF566-AS1,14.689077357764486,0.44934645206879,0.7060183825846695,0.636451490715827,0.524482189064984,0.6667299646466649
ZNF567,292.3144538307587,-0.5317179234667871,0.22432640569667836,-2.3702868229687875,0.017774290567581865,0.054768462168468576
ZNF567-DT,36.011100521266954,-0.4681980583014167,0.5262532006543884,-0.8896821106631162,0.3736366024264466,0.5297752840889667
ZNF568,230.736196970709,-0.5889179220083548,0.25844106186575144,-2.2787320163321074,0.02268300032639659,0.06651185807153849
ZNF569,218.96216455702705,-1.0072503579994583,0.2809726334292529,-3.584869977214623,0.0003372461766891646,0.0020428492324595883
ZNF56P,41.445769304061876,-1.1403034801518421,0.5156274544251608,-2.2114871315824165,0.027002122023139768,0.07644211635675888
ZNF57,45.93640426241636,-0.04378584389322973,0.38893670801849534,-0.11257832698873864,0.910364868355299,0.9463458949261966
ZNF570,320.1863626962951,-0.5324376670138194,0.22072993015906134,-2.412167967570763,0.015857973999826483,0.04997531105669367
ZNF571,233.43516819806806,-0.5080677816031303,0.27084271685430067,-1.875877584983924,0.06067209121623908,0.14162580381199297
ZNF571-AS1,24.458496757429206,-0.8556742106072249,0.7441439721922278,-1.1498772315341508,0.2501944398033634,0.4020933405183125
ZNF572,45.76410203362842,0.12571806816745007,0.4251303264887182,0.2957165375751812,0.7674465665909863,0.8518252803587097
ZNF573,176.35682189146024,-0.4529146282089458,0.289972541124439,-1.561922471874955,0.11830625388295919,0.23418416635941278
ZNF574,268.6539002644502,0.7957721447239908,0.1857496933444444,4.2841101398124675,1.834720138803626e-05,0.00016372124909923237
ZNF575,9.234419279042005,0.9371642495885885,0.73858438136419,1.2688655125059844,0.20448903448179268,0.34901511900275894
ZNF576,65.51930723978072,0.04247772941204436,0.3976530373646588,0.1068210862754988,0.9149309187599465,0.9496205477140554
ZNF577,160.01506148270178,-1.3240181867771144,0.3241854310778562,-4.084138458582178,4.424064745680704e-05,0.0003528490557973988
ZNF578,22.610046647643014,-0.3466178242356252,0.5791218899435959,-0.5985230920374713,0.5494909555186942,0.6869218883909457
ZNF579,53.99067705719426,0.5660809425038213,0.3727316785366756,1.5187357960187997,0.12882901249181145,0.24922932729994465
ZNF580,130.47071609096136,-0.47228171863572127,0.30478605088518984,-1.549551619124543,0.1212491728880166,0.23831511202380243
ZNF581,283.56259555057414,0.2518174808173063,0.2324868036553409,1.083147416791118,0.27874299517763534,0.4340708780957452
ZNF582,84.85153278162055,-0.3691873839985595,0.35282302564352497,-1.046381208610711,0.2953850651191071,0.45211687093697356
ZNF582-DT,19.972879831492666,-0.20346633353623297,0.6677098940685535,-0.3047226577645159,0.7605773914224141,0.8481196652386427
ZNF583,95.96375350179888,-0.25326772421980026,0.349135019552785,-0.7254148396348686,0.46819757192316,0.6194077982360107
ZNF584,53.4464305244681,0.05919082032644399,0.4273193516745786,0.13851659208619285,0.8898321574276695,0.933522335976463
ZNF585A,81.82084138682606,-0.5423453034818295,0.32664389768798435,-1.6603564533750659,0.09684276504522733,0.2020524601587004
ZNF585B,228.24530189633407,-0.15359561974180982,0.2440584687079441,-0.629339438844108,0.5291268568144206,0.6703242699662382
ZNF586,779.6841781412041,-0.4690716789354146,0.2513444197278145,-1.8662506191439658,0.06200631004035157,0.14426097518848746
ZNF587,678.6126004707536,-0.8986452406753921,0.25158832299794365,-3.5718877170731695,0.00035441736802355666,0.0021292460363141604
ZNF587B,307.99954893907534,-0.7926904932501656,0.3793175970940336,-2.089780435505754,0.036637527607822205,0.09675795952271643
ZNF589,367.5316563771731,-0.4098074700491748,0.31520243065579484,-1.3001405769509748,0.19355279262532032,0.3353142485836094
ZNF592,858.1947704212137,-0.017924123245740588,0.1578015729601689,-0.1135864675459532,0.9095656152510743,0.9457306037440956
ZNF593,74.47422576107667,0.9152028449273961,0.45214977851926247,2.0241143276119216,0.04295838975779023,0.10920934543008183
ZNF594,95.44329356035902,0.2120178175049776,0.34090805482191766,0.6219208214828796,0.5339939331850176,0.6740594134780508
ZNF594-DT,35.187834295175755,-0.8580689511283219,0.5355006958979082,-1.6023675743120054,0.10907435080621355,0.22046466385557276
ZNF595,277.79223651562734,-0.6743900411129277,0.30583357662178406,-2.205088298551755,0.027447899037136073,0.07745147261291696
ZNF596,56.53232279625503,-0.4937667748565497,0.38878152142153943,-1.2700366340744347,0.20407158111460322,0.34846385595949203
ZNF597,152.66375712270005,-0.6944044978725193,0.2563810398248618,-2.708486159299762,0.006759093128614231,0.025020175392047914
ZNF598,431.7479103473528,0.6962626568113202,0.21256777938589055,3.2754853949306275,0.0010548056820474765,0.005407803279572799
ZNF599,79.11374478432774,-0.3948925585773474,0.32561911408704924,-1.2127437901934066,0.22522779197157727,0.3729058946154989
ZNF600,165.07536636378023,0.710585214586565,0.26444399225467907,2.6870915407381197,0.00720771964874584,0.026409213662092094
ZNF605,162.8850408707266,-0.4066132228013709,0.4431554714972478,-0.9175407931387713,0.3588593269240412,0.5159280296954328
ZNF606,259.4735243680106,-0.6223037857333663,0.2577298249658279,-2.4145586790969062,0.015754285123532483,0.04977611927146077
ZNF607,117.36823815619276,0.03626374450256649,0.3308533151348514,0.10960671343971835,0.9127212861863834,0.9480607235255253
ZNF608,64.50646112646372,2.889334881911951,0.746362950107973,3.871219600991667,0.00010829217709652076,0.0007783005713878051
ZNF609,2853.8356435566134,-0.22267647755111214,0.19697370745879533,-1.1304883297568715,0.2582705132019615,0.4111762432342406
ZNF610,44.8069384084147,0.35960421242296664,0.3720911562003136,0.9664411702098488,0.3338234713267898,0.4919380538526003
ZNF611,458.58830384152526,-0.19529596834567664,0.2163653181531793,-0.9026214090717336,0.36672686005183763,0.5235660203255795
ZNF613,86.56871147722052,0.24204603079073764,0.3224952344650507,0.7505414186731759,0.4529286881080361,0.6051763825983947
ZNF614,464.78516821990826,-0.27837132458736696,0.23545069000416893,-1.1822913943570863,0.23709009900896327,0.3861645226710733
ZNF615,310.08754304212187,-0.6333292615121371,0.2344540852323305,-2.7012933508262154,0.006907038775084646,0.025478339281593487
ZNF616,158.08622005541062,-0.15117031852704482,0.34332049535368064,-0.4403183630831965,0.6597065427187799,0.7762336553281975
ZNF618,27.851251958014625,0.5335782972291776,0.6814081212561133,0.7830524476954794,0.43359631373168295,0.5866232907675575
ZNF619,97.07512710286444,0.20775144511693666,0.3813681180472001,0.5447530490506924,0.5859233739757679,0.7171546564091626
ZNF620,43.44922847336626,1.178004274980145,0.40748033245078735,2.890947565235964,0.0038408219727018083,0.015799087874885747
ZNF621,272.3886886117425,0.04115368157494671,0.20452160993583712,0.20121923344852172,0.840527152943312,0.900446322797652
ZNF622,648.570902824177,0.32559058815648223,0.1936839667868419,1.6810404782488249,0.09275505242345844,0.19537484632521476
ZNF623,520.7580432895893,0.08388099146821759,0.25320948987341413,0.33127112064461656,0.7404397033122034,0.8337609249720003
ZNF624,285.4347321011881,-0.11965914887895812,0.21972555452984402,-0.5445845802278111,0.5860392623333424,0.7172002138808428
ZNF626,106.2685628437245,-0.41227699743309126,0.5139640766189503,-0.8021513879826097,0.42246539232441227,0.576403548113189
ZNF627,284.3129717026113,-0.41748769095647625,0.2322500926025352,-1.7975781463775355,0.07224388404718879,0.16227104720905322
ZNF628,130.7753481412859,1.029444859865308,0.2893211223691891,3.55813931397543,0.0003734912152153351,0.00222391560956508
ZNF629,127.33661863543497,0.0051206926253922385,0.27441856086073824,0.01866015407023027,0.9851122151613038,0.9911579089468147
ZNF630,17.621244264481437,-1.063711387647354,0.7077974656536009,-1.5028471268473556,0.13287847007373763,0.2547119179026626
ZNF638,2798.6893275506636,-0.6433447093889181,0.12747165994152793,-5.046962671420647,4.48889011000223e-07,5.866569847040116e-06
ZNF639,1591.5138198426503,-0.6780841519006612,0.16953594802719646,-3.9996482149725843,6.343670888206929e-05,0.0004832259367862325
ZNF641,730.125360758682,0.15540042865957743,0.1372150419380132,1.1325320202852063,0.25741083030826883,0.4100788444147475
